"","Date","CellLine","Row","Cell.Nucleus","Well","Time","drug","conc","rep","l2","nl2"
"1","20160203","WM164","B",397,"B02",0,"plx",0,1,8.63299519714296,0
"31","20160203","WM164","B",257,"B02",16.4683,"plx",0,1,8.00562454919388,-0.627370647949078
"61","20160203","WM164","B",271,"B02",21.3894,"plx",0,1,8.08214904135387,-0.550846155789086
"91","20160203","WM164","B",366,"B02",28.7858,"plx",0,1,8.51569983828404,-0.117295358858915
"121","20160203","WM164","B",519,"B02",40.4903,"plx",0,1,9.01959072835788,0.386595531214924
"151","20160203","WM164","B",598,"B02",48.2967,"plx",0,1,9.2240016741981,0.591006477055148
"181","20160203","WM164","B",1010,"B02",68.5892,"plx",0,1,9.98013957763916,1.3471443804962
"211","20160203","WM164","B",1072,"B02",73.92,"plx",0,1,10.0660891904578,1.43309399331481
"241","20160203","WM164","B",1408,"B02",74.2592,"plx",0,1,10.4594316186373,1.82643642149434
"271","20160203","WM164","B",2122,"B02",91.7686,"plx",0,1,11.0512089409148,2.41821374377181
"301","20160203","WM164","B",2687,"B02",98.81,"plx",0,1,11.3917806060132,2.75878540887021
"331","20160203","WM164","B",4127,"B02",113.8211,"plx",0,1,12.010877723007,3.37788252586408
"361","20160203","WM164","B",8331,"B02",122.5478,"plx",0,1,13.02427396254,4.39127876539705
"391","20160203","WM164","B",15379,"B02",136.7453,"plx",0,1,13.9086740764809,5.27567887933792
"421","20160203","WM164","B",25879,"B02",160.6433,"plx",0,1,14.6594942502448,6.02649905310189
"451","20160203","WM164","B",19505,"B02",161.0481,"plx",0,1,14.2515563779119,5.61856118076897
"481","20160203","WM164","B",28339,"B02",168.0683,"plx",0,1,14.7905012302368,6.1575060330938
"511","20160203","WM164","B",19106,"B02",185.3547,"plx",0,1,14.2217381492724,5.58874295212941
"541","20160203","WM164","B",14299,"B02",192.0856,"plx",0,1,13.8036266352603,5.17063143811735
"571","20160203","WM164","B",29465,"B02",208.595,"plx",0,1,14.846714645739,6.21371944859601
"601","20160203","WM164","B",37161,"B02",217.0714,"plx",0,1,15.1815017046185,6.54850650747553
"631","20160203","WM164","B",45767,"B02",237.9711,"plx",0,1,15.4820201067738,6.84902490963082
"661","20160203","WM164","B",42311,"B02",244.2717,"plx",0,1,15.3687451630455,6.73574996590251
"691","20160203","WM164","B",31306,"B02",244.7022,"plx",0,1,14.9341515651638,6.30115636802082
"721","20160203","WM164","B",36598,"B02",280.5786,"plx",0,1,15.1594771901101,6.52648199296716
"4","20160203","WM164","B",404,"B03",0,"plx",0,2,8.6582114827518,0
"34","20160203","WM164","B",285,"B03",16.4683,"plx",0,2,8.1548181090521,-0.503393373699691
"64","20160203","WM164","B",352,"B03",21.3894,"plx",0,2,8.4594316186373,-0.198779864114499
"94","20160203","WM164","B",414,"B03",28.7858,"plx",0,2,8.69348695749933,0.0352754747475306
"124","20160203","WM164","B",526,"B03",40.4903,"plx",0,2,9.0389189892923,0.380707506540507
"154","20160203","WM164","B",596,"B03",48.2967,"plx",0,2,9.21916852046216,0.560957037710367
"184","20160203","WM164","B",1013,"B03",68.5892,"plx",0,2,9.98441845880114,1.32620697604934
"214","20160203","WM164","B",1177,"B03",73.92,"plx",0,2,10.2008986050384,1.54268712228665
"244","20160203","WM164","B",1395,"B03",74.2592,"plx",0,2,10.4460494067166,1.78783792396476
"274","20160203","WM164","B",2472,"B03",91.7686,"plx",0,2,11.2714630279044,2.61325154515258
"304","20160203","WM164","B",3110,"B03",98.81,"plx",0,2,11.602698865018,2.94448738226617
"334","20160203","WM164","B",5537,"B03",113.8211,"plx",0,2,12.4348888065304,3.7766773237786
"364","20160203","WM164","B",8134,"B03",122.5478,"plx",0,2,12.9897492754621,4.33153779271034
"394","20160203","WM164","B",18362,"B03",136.7453,"plx",0,2,14.1644355860646,5.50622410331282
"424","20160203","WM164","B",23177,"B03",160.6433,"plx",0,2,14.5004062174546,5.84219473470281
"454","20160203","WM164","B",17069,"B03",161.0481,"plx",0,2,14.059090919034,5.40087943628218
"484","20160203","WM164","B",26305,"B03",168.0683,"plx",0,2,14.6830494296222,6.02483794687036
"514","20160203","WM164","B",7002,"B03",185.3547,"plx",0,2,12.7735513464285,4.11533986367671
"544","20160203","WM164","B",16731,"B03",192.0856,"plx",0,2,14.0302360563618,5.37202457361
"574","20160203","WM164","B",21725,"B03",208.595,"plx",0,2,14.4070685565891,5.74885707383733
"604","20160203","WM164","B",19549,"B03",217.0714,"plx",0,2,14.2548071900519,5.59659570730012
"634","20160203","WM164","B",46216,"B03",237.9711,"plx",0,2,15.4961047793401,6.83789329658833
"664","20160203","WM164","B",41558,"B03",244.2717,"plx",0,2,15.3428386050257,6.68462712227387
"694","20160203","WM164","B",26052,"B03",244.7022,"plx",0,2,14.6691065113363,6.01089502858451
"724","20160203","WM164","B",29598,"B03",280.5786,"plx",0,2,14.8532120727156,6.19500058996385
"2","20160203","WM793","C",938,"C02",0,"plx",0,1,9.87344411251538,0
"32","20160203","WM793","C",1574,"C02",16.4683,"plx",0,1,10.6202198255075,0.746775712992111
"62","20160203","WM793","C",1839,"C02",21.3894,"plx",0,1,10.8447057644119,0.971261651896562
"92","20160203","WM793","C",2180,"C02",28.7858,"plx",0,1,11.0901124196643,1.21666830714891
"122","20160203","WM793","C",2894,"C02",40.4903,"plx",0,1,11.4988492065317,1.62540509401635
"152","20160203","WM793","C",4184,"C02",48.2967,"plx",0,1,12.0306671362469,2.15722302373157
"182","20160203","WM793","C",6883,"C02",68.5892,"plx",0,1,12.7488217946147,2.87537768209933
"212","20160203","WM793","C",9681,"C02",73.92,"plx",0,1,13.2409403632081,3.36749625069272
"242","20160203","WM793","C",9286,"C02",74.2592,"plx",0,1,13.1808415655667,3.30739745305129
"272","20160203","WM793","C",16169,"C02",91.7686,"plx",0,1,13.9809428351295,4.10749872261417
"302","20160203","WM793","C",19844,"C02",98.81,"plx",0,1,14.2764152418927,4.4029711293773
"332","20160203","WM793","C",17468,"C02",113.8211,"plx",0,1,14.0924268157803,4.21898270326488
"362","20160203","WM793","C",36092,"C02",122.5478,"plx",0,1,15.1393914704193,5.26594735790388
"392","20160203","WM793","C",27739,"C02",136.7453,"plx",0,1,14.7596281585215,4.88618404600614
"422","20160203","WM793","C",28899,"C02",160.6433,"plx",0,1,14.8187319511681,4.94528783865271
"452","20160203","WM793","C",22328,"C02",161.0481,"plx",0,1,14.4465664090661,4.57312229655069
"482","20160203","WM793","C",27954,"C02",168.0683,"plx",0,1,14.7707671158296,4.89732300331424
"512","20160203","WM793","C",20240,"C02",185.3547,"plx",0,1,14.3049216695817,4.4314775570663
"542","20160203","WM793","C",28484,"C02",192.0856,"plx",0,1,14.7978641373337,4.92442002481837
"572","20160203","WM793","C",21924,"C02",208.595,"plx",0,1,14.4202234193486,4.54677930683327
"602","20160203","WM793","C",31340,"C02",217.0714,"plx",0,1,14.9357175593599,5.06227344684457
"632","20160203","WM793","C",15349,"C02",237.9711,"plx",0,1,13.9058570454357,4.03241293292033
"662","20160203","WM793","C",25289,"C02",244.2717,"plx",0,1,14.6262223693555,4.7527782568401
"692","20160203","WM793","C",21053,"C02",244.7022,"plx",0,1,14.3617382079355,4.48829409542016
"722","20160203","WM793","C",10489,"C02",280.5786,"plx",0,1,13.3565895203998,3.48314540788438
"5","20160203","WM793","C",1038,"C03",0,"plx",0,2,10.0195907283579,0
"35","20160203","WM793","C",1467,"C03",16.4683,"plx",0,2,10.5186531556734,0.499062427315508
"65","20160203","WM793","C",1784,"C03",21.3894,"plx",0,2,10.8008998999203,0.781309171562423
"95","20160203","WM793","C",2323,"C03",28.7858,"plx",0,2,11.1817734388088,1.16218271045093
"125","20160203","WM793","C",2889,"C03",40.4903,"plx",0,2,11.4963544885646,1.47676376020673
"155","20160203","WM793","C",3999,"C03",48.2967,"plx",0,2,11.9654235658101,1.94583283745225
"185","20160203","WM793","C",8487,"C03",68.5892,"plx",0,2,13.0510389621174,3.03144823375953
"215","20160203","WM793","C",8479,"C03",73.92,"plx",0,2,13.0496784102864,3.03008768192851
"245","20160203","WM793","C",6587,"C03",74.2592,"plx",0,2,12.6854058347861,2.66581510642826
"275","20160203","WM793","C",13834,"C03",91.7686,"plx",0,2,13.7559307410844,3.73634001272652
"305","20160203","WM793","C",16347,"C03",98.81,"plx",0,2,13.9967382762977,3.9771475479398
"335","20160203","WM793","C",23547,"C03",113.8211,"plx",0,2,14.5232556448728,4.50366491651496
"365","20160203","WM793","C",28962,"C03",122.5478,"plx",0,2,14.8218736121658,4.80228288380788
"395","20160203","WM793","C",27606,"C03",136.7453,"plx",0,2,14.7526942418244,4.73310351346652
"425","20160203","WM793","C",37831,"C03",160.6433,"plx",0,2,15.2072812917013,5.18769056334341
"455","20160203","WM793","C",16881,"C03",161.0481,"plx",0,2,14.0431127487787,4.02352202042083
"485","20160203","WM793","C",42067,"C03",168.0683,"plx",0,2,15.3604013158057,5.34081058744785
"515","20160203","WM793","C",24988,"C03",185.3547,"plx",0,2,14.6089478145655,4.58935708620763
"545","20160203","WM793","C",26896,"C03",192.0856,"plx",0,2,14.7151040092362,4.69551328087829
"575","20160203","WM793","C",19075,"C03",208.595,"plx",0,2,14.2193954366093,4.19980470825137
"605","20160203","WM793","C",21053,"C03",217.0714,"plx",0,2,14.3617382079355,4.34214747957765
"635","20160203","WM793","C",19272,"C03",237.9711,"plx",0,2,14.2342186782385,4.21462794988059
"665","20160203","WM793","C",26129,"C03",244.2717,"plx",0,2,14.6733642909411,4.65377356258323
"695","20160203","WM793","C",18518,"C03",244.7022,"plx",0,2,14.176640671134,4.15704994277613
"725","20160203","WM793","C",17101,"C03",280.5786,"plx",0,2,14.0617930703249,4.04220234196698
"3","20160203","WM88","D",786,"D02",0,"plx",0,1,9.61838550225861,0
"33","20160203","WM88","D",750,"D02",16.4683,"plx",0,1,9.55074678538324,-0.0676387168753632
"63","20160203","WM88","D",1004,"D02",21.3894,"plx",0,1,9.97154355395077,0.353158051692166
"93","20160203","WM88","D",1116,"D02",28.7858,"plx",0,1,10.1241213118292,0.505735809570581
"123","20160203","WM88","D",1633,"D02",40.4903,"plx",0,1,10.6733090755617,1.05492357330309
"153","20160203","WM88","D",2532,"D02",48.2967,"plx",0,1,11.3060616894283,1.68767618716974
"183","20160203","WM88","D",4804,"D02",68.5892,"plx",0,1,12.2300204357056,2.61163493344703
"213","20160203","WM88","D",5129,"D02",73.92,"plx",0,1,12.3244618559773,2.70607635371871
"243","20160203","WM88","D",4553,"D02",74.2592,"plx",0,1,12.1526017440192,2.53421624176059
"273","20160203","WM88","D",7013,"D02",91.7686,"plx",0,1,12.775816012673,3.15743051041442
"303","20160203","WM88","D",9533,"D02",98.81,"plx",0,1,13.2187145810675,3.6003290788089
"333","20160203","WM88","D",15251,"D02",113.8211,"plx",0,1,13.8966162220769,4.27823071981827
"363","20160203","WM88","D",17733,"D02",122.5478,"plx",0,1,14.114149005972,4.49576350371344
"393","20160203","WM88","D",20956,"D02",136.7453,"plx",0,1,14.3550757466691,4.73669024441045
"423","20160203","WM88","D",32090,"D02",160.6433,"plx",0,1,14.9698361691692,5.35145066691056
"453","20160203","WM88","D",33374,"D02",161.0481,"plx",0,1,15.0264369888843,5.40805148662572
"483","20160203","WM88","D",35404,"D02",168.0683,"plx",0,1,15.1116247470373,5.49323924477864
"513","20160203","WM88","D",43082,"D02",185.3547,"plx",0,1,15.3947976053625,5.77641210310394
"543","20160203","WM88","D",45616,"D02",192.0856,"plx",0,1,15.477252323938,5.85886682167935
"573","20160203","WM88","D",54674,"D02",208.595,"plx",0,1,15.7385673078409,6.12018180558233
"603","20160203","WM88","D",56694,"D02",217.0714,"plx",0,1,15.7909084404969,6.17252293823831
"633","20160203","WM88","D",59515,"D02",237.9711,"plx",0,1,15.8609657067648,6.24258020450616
"663","20160203","WM88","D",55837,"D02",244.2717,"plx",0,1,15.7689338103271,6.15054830806853
"693","20160203","WM88","D",43486,"D02",244.7022,"plx",0,1,15.408263390132,5.78987788787337
"723","20160203","WM88","D",45500,"D02",280.5786,"plx",0,1,15.4735789248608,5.85519342260218
"6","20160203","WM88","D",996,"D03",0,"plx",0,2,9.96000193206808,0
"36","20160203","WM88","D",1173,"D03",16.4683,"plx",0,2,10.1959872980285,0.235985365960428
"66","20160203","WM88","D",1382,"D03",21.3894,"plx",0,2,10.4325419003883,0.472539968320177
"96","20160203","WM88","D",1994,"D03",28.7858,"plx",0,2,10.9614496943982,1.00144776233011
"126","20160203","WM88","D",2881,"D03",40.4903,"plx",0,2,11.4923539451599,1.53235201309179
"156","20160203","WM88","D",3591,"D03",48.2967,"plx",0,2,11.8101699376647,1.85016800559658
"186","20160203","WM88","D",5816,"D03",68.5892,"plx",0,2,12.5058115539196,2.54580962185151
"216","20160203","WM88","D",6772,"D03",73.92,"plx",0,2,12.7253662578956,2.76536432582756
"246","20160203","WM88","D",6685,"D03",74.2592,"plx",0,2,12.7067118449807,2.74670991291263
"276","20160203","WM88","D",10211,"D03",91.7686,"plx",0,2,13.3178365410046,3.3578346089365
"306","20160203","WM88","D",12000,"D03",98.81,"plx",0,2,13.5507467853832,3.59074485331516
"336","20160203","WM88","D",17025,"D03",113.8211,"plx",0,2,14.0553671777868,4.09536524571871
"366","20160203","WM88","D",19957,"D03",122.5478,"plx",0,2,14.2846072459956,4.32460531392748
"396","20160203","WM88","D",25653,"D03",136.7453,"plx",0,2,14.646839931777,4.68683799970894
"426","20160203","WM88","D",32454,"D03",160.6433,"plx",0,2,14.9861086828747,5.02610675080657
"456","20160203","WM88","D",33727,"D03",161.0481,"plx",0,2,15.0416163766008,5.08161444453271
"486","20160203","WM88","D",37819,"D03",168.0683,"plx",0,2,15.2068235959806,5.2468216639125
"516","20160203","WM88","D",45176,"D03",185.3547,"plx",0,2,15.4632689159813,5.50326698391321
"546","20160203","WM88","D",44059,"D03",192.0856,"plx",0,2,15.4271491303437,5.46714719827565
"576","20160203","WM88","D",50920,"D03",208.595,"plx",0,2,15.6359447987887,5.67594286672064
"606","20160203","WM88","D",55680,"D03",217.0714,"plx",0,2,15.7648715907361,5.80486965866801
"636","20160203","WM88","D",59452,"D03",237.9711,"plx",0,2,15.8594377234405,5.89943579137237
"666","20160203","WM88","D",55852,"D03",244.2717,"plx",0,2,15.7693213225395,5.80931939047142
"696","20160203","WM88","D",44147,"D03",244.7022,"plx",0,2,15.4300277827193,5.47002585065123
"726","20160203","WM88","D",39970,"D03",280.5786,"plx",0,2,15.2866299523078,5.32662802023973
"7","20160203","WM164","B",267,"B04",0,"plx",8,1,8.06069593168755,0
"37","20160203","WM164","B",199,"B04",16.4683,"plx",8,1,7.63662462054365,-0.424071311143906
"67","20160203","WM164","B",149,"B04",21.3894,"plx",8,1,7.21916852046216,-0.841527411225393
"97","20160203","WM164","B",213,"B04",28.7858,"plx",8,1,7.73470962022584,-0.325986311461716
"127","20160203","WM164","B",268,"B04",40.4903,"plx",8,1,8.06608919045777,0.00539325877021746
"157","20160203","WM164","B",276,"B04",48.2967,"plx",8,1,8.10852445677817,0.0478285250906136
"187","20160203","WM164","B",427,"B04",68.5892,"plx",8,1,8.73809225962049,0.677396327932936
"217","20160203","WM164","B",433,"B04",73.92,"plx",8,1,8.75822321472672,0.69752728303917
"247","20160203","WM164","B",379,"B04",74.2592,"plx",8,1,8.56605403817109,0.505358106483538
"277","20160203","WM164","B",628,"B04",91.7686,"plx",8,1,9.29462074889163,1.23392481720407
"307","20160203","WM164","B",575,"B04",98.81,"plx",8,1,9.16741814583174,1.10672221414418
"337","20160203","WM164","B",684,"B04",113.8211,"plx",8,1,9.4178525148859,1.35715658319834
"367","20160203","WM164","B",751,"B04",122.5478,"plx",8,1,9.55266909751427,1.49197316582672
"397","20160203","WM164","B",861,"B04",136.7453,"plx",8,1,9.74986942739684,1.68917349570929
"427","20160203","WM164","B",1018,"B04",160.6433,"plx",8,1,9.9915218460757,1.93082591438814
"457","20160203","WM164","B",815,"B04",161.0481,"plx",8,1,9.67065624911844,1.60996031743089
"487","20160203","WM164","B",1352,"B04",168.0683,"plx",8,1,10.4008794362822,2.34018350459463
"517","20160203","WM164","B",1277,"B04",185.3547,"plx",8,1,10.3185428097027,2.25784687801517
"547","20160203","WM164","B",1707,"B04",192.0856,"plx",8,1,10.7372473430277,2.67655141134018
"577","20160203","WM164","B",1832,"B04",208.595,"plx",8,1,10.8392037880969,2.77850785640939
"607","20160203","WM164","B",1836,"B04",217.0714,"plx",8,1,10.8423503434138,2.78165441172625
"637","20160203","WM164","B",2224,"B04",237.9711,"plx",8,1,11.1189410727235,3.05824514103595
"667","20160203","WM164","B",3224,"B04",244.2717,"plx",8,1,11.654636028528,3.59394009684041
"697","20160203","WM164","B",2214,"B04",244.7022,"plx",8,1,11.1124395067816,3.051743575094
"727","20160203","WM164","B",4288,"B04",280.5786,"plx",8,1,12.0660891904578,4.00539325877022
"10","20160203","WM164","B",446,"B05",0,"plx",8,2,8.8008998999203,0
"40","20160203","WM164","B",289,"B05",16.4683,"plx",8,2,8.17492568250068,-0.625974217419627
"70","20160203","WM164","B",231,"B05",21.3894,"plx",8,2,7.85174904141606,-0.949150858504248
"100","20160203","WM164","B",249,"B05",28.7858,"plx",8,2,7.96000193206808,-0.840897967852224
"130","20160203","WM164","B",283,"B05",40.4903,"plx",8,2,8.14465824283188,-0.656241657088422
"160","20160203","WM164","B",313,"B05",48.2967,"plx",8,2,8.29001884693262,-0.510881052987687
"190","20160203","WM164","B",475,"B05",68.5892,"plx",8,2,8.89178370321831,0.0908838032980057
"220","20160203","WM164","B",477,"B05",73.92,"plx",8,2,8.89784545600551,0.0969455560852062
"250","20160203","WM164","B",249,"B05",74.2592,"plx",8,2,7.96000193206808,-0.840897967852224
"280","20160203","WM164","B",591,"B05",91.7686,"plx",8,2,9.20701432017753,0.406114420257227
"310","20160203","WM164","B",593,"B05",98.81,"plx",8,2,9.211888294546,0.410988394625699
"340","20160203","WM164","B",623,"B05",113.8211,"plx",8,2,9.283088353024,0.482188453103698
"370","20160203","WM164","B",553,"B05",122.5478,"plx",8,2,9.11113567023471,0.310235770314403
"400","20160203","WM164","B",745,"B05",136.7453,"plx",8,2,9.54109661534952,0.740196715429219
"430","20160203","WM164","B",927,"B05",160.6433,"plx",8,2,9.85642552862553,1.05552562870523
"460","20160203","WM164","B",842,"B05",161.0481,"plx",8,2,9.7176764230664,0.91677652314609
"490","20160203","WM164","B",1115,"B05",168.0683,"plx",8,2,10.1228279948077,1.32192809488736
"520","20160203","WM164","B",1006,"B05",185.3547,"plx",8,2,9.97441458980553,1.17351468988522
"550","20160203","WM164","B",1468,"B05",192.0856,"plx",8,2,10.5196362528432,1.71873635292291
"580","20160203","WM164","B",1519,"B05",208.595,"plx",8,2,10.5689061545021,1.76800625458178
"610","20160203","WM164","B",1491,"B05",217.0714,"plx",8,2,10.5420645422834,1.74116464236314
"640","20160203","WM164","B",2118,"B05",237.9711,"plx",8,2,11.0484868739923,2.24758697407203
"670","20160203","WM164","B",2671,"B05",244.2717,"plx",8,2,11.3831642606351,2.58226436071481
"700","20160203","WM164","B",1915,"B05",244.7022,"plx",8,2,10.9031286768123,2.10222877689201
"730","20160203","WM164","B",3906,"B05",280.5786,"plx",8,2,11.9314762338868,3.13057633396649
"13","20160203","WM164","B",400,"B06",0,"plx",8,3,8.64385618977473,0
"43","20160203","WM164","B",228,"B06",16.4683,"plx",8,3,7.83289001416474,-0.810966175609984
"73","20160203","WM164","B",221,"B06",21.3894,"plx",8,3,7.78790255939143,-0.855953630383294
"103","20160203","WM164","B",218,"B06",28.7858,"plx",8,3,7.76818432477693,-0.875671864997799
"133","20160203","WM164","B",313,"B06",40.4903,"plx",8,3,8.29001884693262,-0.353837342842107
"163","20160203","WM164","B",355,"B06",48.2967,"plx",8,3,8.47167521439204,-0.17218097538268
"193","20160203","WM164","B",484,"B06",68.5892,"plx",8,3,8.91886323727459,0.275007047499869
"223","20160203","WM164","B",565,"B06",73.92,"plx",8,3,9.14210705730255,0.498250867527824
"253","20160203","WM164","B",473,"B06",74.2592,"plx",8,3,8.88569637333939,0.241840183564669
"283","20160203","WM164","B",608,"B06",91.7686,"plx",8,3,9.24792751344359,0.60407132366886
"313","20160203","WM164","B",627,"B06",98.81,"plx",8,3,9.29232163280204,0.648465443027314
"343","20160203","WM164","B",462,"B06",113.8211,"plx",8,3,8.85174904141606,0.207892851641333
"373","20160203","WM164","B",716,"B06",122.5478,"plx",8,3,9.48381577726426,0.839959587489531
"403","20160203","WM164","B",853,"B06",136.7453,"plx",8,3,9.73640193131829,1.09254574154357
"433","20160203","WM164","B",1003,"B06",160.6433,"plx",8,3,9.97010589061218,1.32624970083746
"463","20160203","WM164","B",797,"B06",161.0481,"plx",8,3,9.63843591399047,0.994579724215747
"493","20160203","WM164","B",1163,"B06",168.0683,"plx",8,3,10.1836353814732,1.53977919169849
"523","20160203","WM164","B",934,"B06",185.3547,"plx",8,3,9.86727873970966,1.22342254993494
"553","20160203","WM164","B",1158,"B06",192.0856,"plx",8,3,10.1774195379892,1.53356334821451
"583","20160203","WM164","B",1272,"B06",208.595,"plx",8,3,10.3128829552844,1.66902676550963
"613","20160203","WM164","B",1501,"B06",217.0714,"plx",8,3,10.5517082616207,1.90785207184596
"643","20160203","WM164","B",1804,"B06",237.9711,"plx",8,3,10.8169836232554,2.17312743348065
"673","20160203","WM164","B",2277,"B06",244.2717,"plx",8,3,11.1529185761366,2.5090623863619
"703","20160203","WM164","B",1910,"B06",244.7022,"plx",8,3,10.8993569229231,2.25550073314839
"733","20160203","WM164","B",3634,"B06",280.5786,"plx",8,3,11.8273427042341,3.18348651445939
"16","20160203","WM164","B",304,"B07",0,"plx",8,4,8.24792751344359,0
"46","20160203","WM164","B",182,"B07",16.4683,"plx",8,4,7.5077946401987,-0.740132873244889
"76","20160203","WM164","B",170,"B07",21.3894,"plx",8,4,7.4093909361377,-0.838536577305883
"106","20160203","WM164","B",182,"B07",28.7858,"plx",8,4,7.5077946401987,-0.740132873244889
"136","20160203","WM164","B",174,"B07",40.4903,"plx",8,4,7.44294349584873,-0.804984017594857
"166","20160203","WM164","B",225,"B07",48.2967,"plx",8,4,7.81378119121704,-0.434146322226548
"196","20160203","WM164","B",362,"B07",68.5892,"plx",8,4,8.49984588708321,0.25191837363962
"226","20160203","WM164","B",409,"B07",73.92,"plx",8,4,8.67595703294175,0.428029519498164
"256","20160203","WM164","B",271,"B07",74.2592,"plx",8,4,8.08214904135387,-0.165778472089714
"286","20160203","WM164","B",427,"B07",91.7686,"plx",8,4,8.73809225962049,0.490164746176905
"316","20160203","WM164","B",448,"B07",98.81,"plx",8,4,8.8073549220576,0.559427408614019
"346","20160203","WM164","B",535,"B07",113.8211,"plx",8,4,9.06339508128851,0.815467567844925
"376","20160203","WM164","B",641,"B07",122.5478,"plx",8,4,9.32418054661874,1.07625303317516
"406","20160203","WM164","B",729,"B07",136.7453,"plx",8,4,9.50977500432694,1.26184749088335
"436","20160203","WM164","B",984,"B07",160.6433,"plx",8,4,9.94251450533924,1.69458699189565
"466","20160203","WM164","B",577,"B07",161.0481,"plx",8,4,9.17242750864548,0.924499995201897
"496","20160203","WM164","B",997,"B07",168.0683,"plx",8,4,9.9614496943982,1.71352218095461
"526","20160203","WM164","B",979,"B07",185.3547,"plx",8,4,9.93516504960369,1.68723753616011
"556","20160203","WM164","B",1089,"B07",192.0856,"plx",8,4,10.0887882387169,1.84086072527332
"586","20160203","WM164","B",1180,"B07",208.595,"plx",8,4,10.2045711442492,1.95664363080562
"616","20160203","WM164","B",1387,"B07",217.0714,"plx",8,4,10.4377520723236,2.18982455888002
"646","20160203","WM164","B",1558,"B07",237.9711,"plx",8,4,10.6054795180617,2.35755200461808
"676","20160203","WM164","B",2489,"B07",244.2717,"plx",8,4,11.281350514981,3.03342300153745
"706","20160203","WM164","B",1882,"B07",244.7022,"plx",8,4,10.8780509127285,2.63012339928495
